country,billing_city,billing_region,sum,latitude,longitude
United States,Manzanita,Oregon,92.975,45.718611,-123.933889
United States,Nehalem,Oregon,10.49,45.72159,-123.904943
United States,Farwell,Minnesota,24.995,45.724424,-95.665583
United States,Brush Prairie,Washington,47.49,45.730432,-122.484342
United States,Rice,Minnesota,9.995,45.736383,-94.165752
United States,Shell Lake,Wisconsin,109.97,45.753598,-91.960606
United States,White Salmon,Washington,163.21,45.755142,-121.479459
United States,Grantsburg,Wisconsin,24.995,45.761312,-92.662685
United States,Vulcan,Michigan,29.995,45.762257,-87.816811
United States,Niagara,Wisconsin,32.49,45.765343,-88.030927
United States,Scappoose,Oregon,190.58,45.765451,-122.892771
United States,Eureka,South Dakota,9.9,45.769768,-99.615926
United States,Billings,Montana,1345.2,45.774489,-108.500452
United States,Milaca,Minnesota,44.99,45.779481,-93.645266
United States,Belgrade,Montana,491.43,45.780126,-111.143927
United States,Siren,Wisconsin,34.99,45.78214,-92.389151
United States,Ridgefield,Washington,453.225,45.784634,-122.693354
United States,Battle Ground,Washington,726.42,45.790667,-122.531845
United States,Kingsford,Michigan,9.995,45.795,-88.071944
United States,Manhattan,Montana,9.995,45.79799,-111.314577
United States,Husum,Washington,40.48,45.799444,-121.485833
United States,Britton,South Dakota,2.495,45.802304,-97.741835
United States,Lake Tomahawk,Wisconsin,39.995,45.803455,-89.585609
United States,Three Lakes,Wisconsin,42.985,45.804633,-89.132792
United States,Bowlus,Minnesota,12.795,45.81212,-94.417533
United States,Iron Mountain,Michigan,72.99,45.821894,-88.068257
United States,Warren,Oregon,9.995,45.826043,-122.863445
United States,Big Timber,Montana,12.495,45.82827,-109.963094
United States,Roosevelt,Washington,24.995,45.82962,-120.356611
United States,Pine City,Minnesota,43.99,45.832273,-92.982604
United States,Hermiston,Oregon,215.905,45.844992,-119.284876
United States,Herreid,South Dakota,39.74,45.845164,-100.048983
United States,Spooner,Wisconsin,107.45,45.850468,-91.91555
United States,Gladstone,Michigan,89.43,45.856402,-87.027284
United States,Vernonia,Oregon,21.25,45.857298,-123.196662
United States,Saint Helens,Oregon,46.75,45.860825,-122.828177
United States,Yacolt,Washington,125.465,45.862247,-122.427545
United States,Minocqua,Wisconsin,33.745,45.871909,-89.757954
United States,Webster,Wisconsin,9.995,45.874001,-92.322722
United States,Ludlow,South Dakota,57.5,45.874655,-103.31115
United States,Osakis,Minnesota,30.175,45.876836,-95.13317
United States,Ekalaka,Montana,19.99,45.88054,-104.503958
United States,La Center,Washington,121.725,45.880587,-122.623972
United States,Alexandria,Minnesota,92.475,45.881747,-95.381994
United States,Irrigon,Oregon,27.49,45.88768,-119.507016
United States,Mora,Minnesota,29.995,45.895786,-93.294234
United States,Barrett,Minnesota,40.475,45.899555,-95.875391
United States,Florence,Wisconsin,42.195,45.902724,-88.228921
United States,Lemmon,South Dakota,24.995,45.915892,-102.192772
United States,Eagle River,Wisconsin,34.98,45.916084,-89.253058
United States,Woodruff,Wisconsin,25.5,45.918583,-89.69545
United States,Amboy,Washington,31.87,45.9195,-122.457418
United States,Woodland,Washington,191.31,45.921859,-122.71256
United States,Grangeville,Idaho,143.475,45.927239,-116.107639
United States,Shepherd,Montana,0,45.94608,-108.342634
United States,Milton Freewater,Oregon,225.795,45.948581,-118.391172
United States,Long Prairie,Minnesota,9.995,45.962417,-94.898389
United States,Seaside,Oregon,55.485,45.969506,-123.878837
United States,Lac Du Flambeau,Wisconsin,24.995,45.97175,-89.890078
United States,Carlos,Minnesota,7.495,45.972572,-95.310468
United States,Little Falls,Minnesota,234.84,45.98108,-94.360428
United States,Manistique,Michigan,22.495,45.982978,-86.275513
United States,Butte,Montana,115.965,45.991579,-112.517807
United States,Ariel,Washington,8.5,45.995154,-122.46769
United States,Garfield,Minnesota,33.995,45.995309,-95.450044
United States,Cedarville,Michigan,12.495,46.002449,-84.348823
United States,Ellendale,North Dakota,18,46.007317,-98.51383
United States,Pierz,Minnesota,10.995,46.008059,-94.085306
United States,Kalama,Washington,133.715,46.011229,-122.816588
United States,Island Falls,Maine,22.495,46.016866,-68.266722
United States,Hettinger,North Dakota,108.77,46.027869,-102.584516
United States,Darby,Montana,111.495,46.028033,-114.193784
United States,Cottonwood,Idaho,110.46,46.044789,-116.373306
United States,College Place,Washington,114.975,46.045723,-118.385338
United States,Walla Walla,Washington,153.865,46.061373,-118.331544
United States,Forman,North Dakota,38.235,46.072075,-97.698643
United States,Lidgerwood,North Dakota,29.995,46.073885,-97.144429
United States,Onamia,Minnesota,56.985,46.09022,-93.68668
United States,Browerville,Minnesota,40.49,46.090525,-94.834581
United States,Clatskanie,Oregon,9.995,46.09978,-123.2124
United States,Crystal Falls,Michigan,49.99,46.109255,-88.350517
United States,Boulder Junction,Wisconsin,61.99,46.111183,-89.632454
United States,Houlton,Maine,20.25,46.11885,-67.863014
United States,Ramsay,Montana,21.25,46.119573,-112.619628
United States,Oakes,North Dakota,63.985,46.128796,-98.099339
United States,Warrenton,Oregon,44.99,46.145017,-123.925366
United States,Kelso,Washington,540.28,46.148491,-122.886994
United States,Longview,Washington,362.76,46.151354,-122.963421
United States,Astoria,Oregon,106.195,46.155802,-123.79798
United States,Pickford,Michigan,9.625,46.155858,-84.366312
United States,Isle,Minnesota,13.49,46.169605,-93.474062
United States,Hammond,Oregon,24.995,46.198028,-123.952726
United States,Burbank,Washington,16.485,46.2,-119.011944
United States,Kennewick,Washington,922.165,46.210913,-119.167951
United States,Mabton,Washington,24.995,46.212082,-120.015141
United States,Prosser,Washington,50.99,46.223183,-119.771014
United States,Gwinner,North Dakota,24.995,46.230455,-97.866853
United States,Boulder,Montana,9.995,46.230647,-112.113757
United States,Hamilton,Montana,744.24,46.23953,-114.167869
United States,Pasco,Washington,1247.34,46.249183,-119.104387
United States,Grandview,Washington,72.495,46.253846,-119.915734
United States,Vining,Minnesota,5.495,46.256135,-95.588263
United States,Wahpeton,North Dakota,138.185,46.2651,-96.6133
United States,Waitsburg,Washington,29.995,46.269092,-118.144734
United States,Castle Rock,Washington,92.985,46.278291,-122.9139
United States,Benton City,Washington,82.74,46.280624,-119.491349
United States,Forsyth,Montana,24.995,46.2819,-106.699086
United States,Richland,Washington,627.725,46.283265,-119.289201
United States,Linton,North Dakota,19.54,46.286924,-100.215832
United States,Wyndmere,North Dakota,5.495,46.289137,-97.128912
United States,Fergus Falls,Minnesota,290.035,46.289723,-96.064338
United States,Gwinn,Michigan,247.72,46.291938,-87.43016
United States,West Richland,Washington,491.47,46.304444,-119.360278
United States,Ilwaco,Washington,13.17,46.314214,-124.02822
United States,Sunnyside,Washington,60.49,46.321273,-120.012631
United States,Motley,Minnesota,68.385,46.321568,-94.628086
United States,Hewitt,Minnesota,74.245,46.32497,-95.050361
United States,Henning,Minnesota,9.995,46.325606,-95.385162
United States,Pinesdale,Montana,24.995,46.329444,-114.215833
United States,Baxter,Minnesota,322.335,46.343333,-94.286389
United States,Newberry,Michigan,98.805,46.343763,-85.514951
United States,Staples,Minnesota,8.5,46.353552,-94.763299
United States,Prescott,Washington,47.485,46.353879,-118.409663
United States,Baker,Montana,22.5,46.355219,-104.266707
United States,Brainerd,Minnesota,84.97,46.357219,-94.201873
United States,Lamoure,North Dakota,135.195,46.361961,-98.30022
United States,Republic,Michigan,65.23,46.368046,-87.993823
United States,Toppenish,Washington,9.995,46.375123,-120.330534
United States,Long Beach,Washington,9.995,46.377369,-124.047041
United States,Kerrick,Minnesota,5.495,46.379151,-92.578
United States,Deer Lodge,Montana,24.995,46.38807,-112.747589
United States,Lewiston,Idaho,266.09,46.389457,-116.987714
United States,Clarkston,Washington,120.745,46.394622,-117.064457
United States,Pillager,Minnesota,43.99,46.398395,-94.392287
United States,Victor,Montana,43.47,46.400489,-114.166534
United States,Berlin,North Dakota,12.145,46.400834,-98.523342
United States,Miles City,Montana,126.865,46.407459,-105.833193
United States,Munising,Michigan,48.875,46.413863,-86.626846
United States,Zillah,Washington,31.87,46.415777,-120.266161
United States,Lisbon,North Dakota,0,46.420133,-97.658895
United States,Bridgewater,Maine,24.995,46.422154,-67.841469
United States,Roundup,Montana,22.495,46.422487,-108.543846
United States,Verndale,Minnesota,78.115,46.426995,-94.853268
United States,Buena,Washington,34.99,46.428889,-120.312222
United States,Toledo,Washington,9,46.439552,-122.826559
United States,Wadena,Minnesota,21.25,46.440121,-95.128283
United States,Deerwood,Minnesota,22.5,46.444571,-93.884863
United States,Mason,Wisconsin,17.99,46.457285,-91.057511
United States,Ironwood,Michigan,8.995,46.463793,-90.158844
United States,Pomeroy,Washington,38.465,46.469838,-117.599282
United States,Sault Sainte Marie,Michigan,91.645,46.473932,-84.346746
United States,Clancy,Montana,67.485,46.474492,-111.992565
United States,Aitkin,Minnesota,9.995,46.479929,-93.645413
United States,Ishpeming,Michigan,33.5,46.490165,-87.682638
United States,Pierce,Idaho,11.17,46.492424,-115.807071
United States,Erhard,Minnesota,24.995,46.494817,-96.059264
United States,Orofino,Idaho,60.34,46.495197,-116.240417
United States,Colfax,North Dakota,25.5,46.497153,-96.979001
United States,Negaunee,Michigan,151.58,46.500662,-87.582915
United States,Lake Nebagamon,Wisconsin,84.245,46.502347,-91.740243
United States,Crosby,Minnesota,4,46.509084,-93.987448
United States,Rothsay,Minnesota,119.9,46.509412,-96.288726
United States,Stevensville,Montana,132.37,46.526723,-114.047846
United States,Bruce Crossing,Michigan,93.465,46.527956,-89.168028
United States,Marquette,Michigan,307.635,46.53124,-87.389443
United States,Lenore,Idaho,8,46.535408,-116.513015
United States,Dickey,North Dakota,5.495,46.542565,-98.468212
United States,Moxee,Washington,8.5,46.554205,-120.368463
United States,Dent,Minnesota,12.495,46.555417,-95.764357
United States,Genesee,Idaho,198.275,46.571394,-116.928991
United States,Napavine,Washington,9.995,46.574722,-122.906944
United States,Brule,Wisconsin,4.675,46.576318,-91.553862
United States,Ashland,Wisconsin,22.495,46.577948,-90.876712
United States,Colton,Washington,32.49,46.590098,-117.169243
United States,Wrenshall,Minnesota,95.185,46.592114,-92.371772
United States,East Helena,Montana,46,46.597324,-111.905089
United States,Pelican Rapids,Minnesota,57.985,46.599444,-96.066227
United States,Perham,Minnesota,275.17,46.603106,-95.581763
United States,Yakima,Washington,966.515,46.606991,-120.477336
United States,Enderlin,North Dakota,30.485,46.607898,-97.610554
United States,Helena,Montana,394.395,46.613066,-112.021283
United States,Pequot Lakes,Minnesota,34.995,46.62569,-94.268426
United States,Sebeka,Minnesota,19.99,46.630615,-95.068055
United States,Florence,Montana,77.48,46.63102,-114.094487
United States,Chehalis,Washington,189.96,46.638193,-122.965764
United States,Carlton,Minnesota,18.995,46.6484,-92.470984
United States,Kindred,North Dakota,87.985,46.654296,-97.004919
United States,Leonard,North Dakota,21.25,46.659324,-97.272488
United States,Connell,Washington,9.995,46.66426,-118.85454
United States,Raymond,Washington,137.845,46.671046,-123.692889
United States,Cromwell,Minnesota,30.49,46.671784,-92.873942
United States,Selah,Washington,375.41,46.67671,-120.540813
United States,Barnesville,Minnesota,32.49,46.677296,-96.37269
United States,Mcgregor,Minnesota,33.99,46.686424,-93.29562
United States,Pine River,Minnesota,24.99,46.693796,-94.447691
United States,Streeter,North Dakota,5.495,46.694999,-99.297108
United States,Superior,Wisconsin,428.85,46.701552,-92.091174
United States,Esko,Minnesota,132.72,46.712551,-92.356918
United States,Centralia,Washington,74.84,46.724635,-122.967068
United States,Cloquet,Minnesota,242.59,46.726041,-92.45282
United States,Moscow,Idaho,280.795,46.730921,-116.989683
United States,Pullman,Washington,242.625,46.735247,-117.172936
United States,Naches,Washington,21.25,46.735335,-120.826699
United States,Horace,North Dakota,9.995,46.739267,-96.860941
United States,Menahga,Minnesota,98.98,46.757233,-95.071429
United States,Lolo,Montana,82.215,46.7585,-114.109732
United States,Sabin,Minnesota,9.995,46.770257,-96.59852
United States,Othello,Washington,64.24,46.792518,-119.316405
United States,Rochester,Washington,90.965,46.819295,-123.040634
United States,Bismarck,North Dakota,816.9,46.823448,-100.774755
United States,Dawson,North Dakota,98.48,46.829612,-99.763544
United States,Mandan,North Dakota,135.96,46.830649,-100.909175
United States,Detroit Lakes,Minnesota,129.595,46.834877,-95.800606
United States,Bayfield,Wisconsin,27,46.835359,-90.821681
United States,Brookston,Minnesota,10.995,46.838425,-92.643005
United States,New Salem,North Dakota,49.385,46.851248,-101.424453
United States,Missoula,Montana,620.09,46.856274,-114.025207
United States,Bonner,Montana,36.545,46.860138,-113.746254
United States,Tenino,Washington,282.93,46.864119,-122.849269
United States,Moorhead,Minnesota,517.97,46.867748,-96.757197
United States,West Fargo,North Dakota,1217.945,46.869523,-96.895002
United States,Caribou,Maine,60.625,46.870569,-68.020352
United States,Eatonville,Washington,124.465,46.870778,-122.269626
United States,Dilworth,Minnesota,82.965,46.878168,-96.70222
United States,Colfax,Washington,24.995,46.879996,-117.366975
United States,Glyndon,Minnesota,78.02,46.882023,-96.558338
United States,Rainier,Washington,93.965,46.882942,-122.679468
United States,Westport,Washington,33.485,46.883619,-124.106055
United States,Hawley,Minnesota,47.49,46.884185,-96.31115
United States,Dickinson,North Dakota,983.045,46.887289,-102.787595
United States,Medina,North Dakota,91.22,46.891951,-99.310556
United States,Casselton,North Dakota,40.495,46.899195,-97.213821
United States,Fargo,North Dakota,2488.47,46.900878,-96.793577
United States,Jamestown,North Dakota,93.47,46.905899,-98.706127
United States,Palouse,Washington,22.985,46.907555,-117.085475
United States,Tower City,North Dakota,4.675,46.911873,-97.659392
United States,Royal City,Washington,74.735,46.91557,-119.581473
United States,Yelm,Washington,862.615,46.920589,-122.588049
United States,Sanborn,North Dakota,9.995,46.927065,-98.233622
United States,Osage,Minnesota,4.995,46.932896,-95.235284
United States,Mckenna,Washington,34.19,46.936111,-122.554444
United States,Park Rapids,Minnesota,206.34,46.937682,-95.038299
United States,Tumwater,Washington,508.06,46.9542,-123.025
United States,Roy,Washington,344.545,46.956048,-122.448271
United States,Wibaux,Montana,14.945,46.964596,-104.189715
United States,Hoquiam,Washington,57.625,46.982269,-123.884169
United States,Ocean Shores,Washington,32.495,46.982905,-124.15323
United States,Aberdeen,Washington,164.95,46.984293,-123.79629
United States,Harwood,North Dakota,141.72,46.996497,-96.900973
United States,Vantage,Washington,64.37,46.996667,-120.546667
United States,Ellensburg,Washington,270.685,46.999632,-120.516274
United States,Hitterdal,Minnesota,53.51,47.001354,-96.28884
United States,Chassell,Michigan,9.995,47.002038,-88.554554
United States,Elma,Washington,104.97,47.005813,-123.39969
United States,Olympia,Washington,2343.875,47.012906,-122.876311
United States,Lacey,Washington,1308.085,47.023967,-122.782665
United States,Graham,Washington,1148.475,47.024575,-122.293648
United States,Two Harbors,Minnesota,9,47.039364,-91.678264
United States,Buchanan,North Dakota,32.49,47.040917,-98.811158
United States,Huson,Montana,176.35,47.065953,-114.421939
United States,Spanaway,Washington,877.885,47.073218,-122.394336
United States,Swan River,Minnesota,17.995,47.07394,-93.196436
United States,Saint John,Washington,2.495,47.075539,-117.573002
United States,George,Washington,0,47.079167,-119.854722
United States,Carbonado,Washington,24.995,47.080242,-122.051339
United States,Orting,Washington,90.415,47.082206,-122.185978
United States,Farmington,Washington,112.725,47.084742,-117.076327
United States,Montesano,Washington,212.975,47.09013,-123.500584
United States,Duluth,Minnesota,1426.71,47.094431,-91.846731
